transaction_id,customer_id,account_id,transaction_timestamp,transaction_amount,transaction_type,merchant_id,merchant_name,merchant_city,merchant_state,merchant_zip,merchant_country,mcc_group,mer_sic,currency,card_present,entry_mode,device_used,ip_address,is_fraud,fraud_type
TXN0000113,CUST00001,ACC000001,2024-04-29 09:00:18,64.81,ATM Withdrawal,MER00008,"Nichols, Taylor and Peterson",Castilloberg,NE,42800,CA,Travel,Car Rental,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000114,CUST00001,ACC000001,2023-07-29 21:58:07,-49.81,Refund,MER00018,Perez and Sons,Jacobsville,SC,74005,CA,Cash_Like,Prepaid Card Load,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000115,CUST00001,ACC000001,2023-07-17 03:27:56,170.28,ATM Withdrawal,MER00043,Walker-Lee,Michaelmouth,CO,34519,US,High_Risk,Crypto Exchange,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000116,CUST00001,ACC000001,2024-05-19 20:14:00,253.23,Online Transfer,MER00043,Walker-Lee,Michaelmouth,CO,34519,US,High_Risk,Crypto Exchange,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000117,CUST00001,ACC000001,2024-12-19 10:17:58,136.14,Bill Pay,MER00079,Levy Inc,Wilsonbury,KY,73983,US,Utilities_Services,Electric Bill,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000118,CUST00001,ACC000001,2024-04-11 00:16:33,250.9,Bill Pay,MER00009,"Huff, James and Johnson",New Mike,WA,70257,US,Travel,Cruise Line,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000119,CUST00001,ACC000001,2023-09-13 16:15:17,506.46,Online Transfer,MER00011,Webb-Aguilar,Port Donstad,VI,52468,CA,Retail_Specialty,Jewelry Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000120,CUST00001,ACC000001,2023-09-10 09:18:47,30.36,ATM Withdrawal,MER00051,Smith and Sons,Stephaniechester,WA,65259,CA,Travel,Car Rental,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000121,CUST00001,ACC000001,2024-02-02 07:20:26,675.27,Online Transfer,MER00074,Smith and Sons,West Laura,HI,04633,CA,Travel,Hotel,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000122,CUST00001,ACC000001,2024-02-06 17:52:36,1039.2,Deposit,MER00074,Smith and Sons,West Laura,HI,04633,CA,Travel,Hotel,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000123,CUST00001,ACC000001,2024-09-01 17:59:25,1693.72,Deposit,MER00041,Howard-Dyer,Edwardchester,MP,89059,US,Retail_General,Book Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000124,CUST00001,ACC000001,2024-04-28 19:47:11,-108.88,Refund,MER00017,Duncan Inc,Stanleystad,FL,24245,US,High_Risk,Adult Entertainment,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000125,CUST00001,ACC000001,2023-10-04 22:31:57,422.14,Online Transfer,MER00021,Harrison Ltd,Virginiamouth,NM,90990,US,Retail_General,Grocery Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000126,CUST00001,ACC000001,2024-01-27 02:41:46,159.04,ATM Withdrawal,MER00034,Terry Group,Lake Tracy,FL,77871,US,Retail_Specialty,Jewelry Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000127,CUST00001,ACC000001,2023-07-15 05:32:16,485.63,Deposit,MER00043,Walker-Lee,Michaelmouth,CO,34519,US,High_Risk,Crypto Exchange,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000128,CUST00001,ACC000001,2024-02-15 14:52:22,1972.54,Deposit,MER00060,Jennings and Sons,Webbville,MD,02571,US,Travel,Car Rental,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000129,CUST00001,ACC000001,2024-12-10 05:08:23,-93.16,Refund,MER00021,Harrison Ltd,Virginiamouth,NM,90990,US,Retail_General,Grocery Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000130,CUST00001,ACC000001,2024-02-20 23:05:50,418.11,Online Transfer,MER00037,Rhodes Ltd,West Victoriatown,TN,24748,US,Retail_Specialty,Jewelry Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000131,CUST00001,ACC000001,2024-12-11 09:56:34,113.94,ATM Withdrawal,MER00070,Williams-Wong,West Alanborough,KY,53989,CA,Retail_Specialty,Jewelry Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000132,CUST00001,ACC000001,2023-10-21 18:15:36,101.42,ATM Withdrawal,MER00071,"Norris, Shelton and Evans",New Jenniferberg,IA,56070,CA,Financial_Services,Investment Broker,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000133,CUST00001,ACC000001,2024-10-24 18:17:01,99.65,Bill Pay,MER00077,Burke-Owens,Deborahchester,NJ,24642,CA,High_Risk,Dating Service,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000134,CUST00001,ACC000001,2023-09-30 16:39:04,71.65,ATM Withdrawal,MER00094,Ray-White,Port Stephanie,PA,15392,US,Travel,Airline,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000135,CUST00001,ACC000001,2024-04-13 21:30:02,-172.09,Refund,MER00041,Howard-Dyer,Edwardchester,MP,89059,US,Retail_General,Book Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000136,CUST00001,ACC000001,2024-03-27 04:10:52,331.35,Purchase,MER00050,Myers-Smith,South Ashleyland,PA,57056,CA,Retail_General,Book Store,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000137,CUST00001,ACC000001,2023-09-09 10:48:17,373.7,Deposit,MER00066,Ramos LLC,Melissaland,MN,26256,US,Retail_General,Grocery Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000138,CUST00001,ACC000001,2023-08-14 22:38:12,40.85,Bill Pay,MER00074,Smith and Sons,West Laura,HI,04633,CA,Travel,Hotel,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000139,CUST00001,ACC000001,2023-12-07 22:40:41,1078.05,Deposit,MER00044,"Sherman, Davila and Yates",New Jesseville,CO,62974,CA,Utilities_Services,Restaurant,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000140,CUST00001,ACC000001,2024-01-21 22:01:54,36.15,Bill Pay,MER00043,Walker-Lee,Michaelmouth,CO,34519,US,High_Risk,Crypto Exchange,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000141,CUST00001,ACC000001,2023-11-19 10:50:50,87.46,Bill Pay,MER00093,Weaver-Tucker,South Jessica,UT,10823,CA,Utilities_Services,Water Bill,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000142,CUST00001,ACC000001,2024-10-08 23:09:57,819.8,Online Transfer,MER00004,"Pena, Koch and Casey",South Sandra,HI,78111,US,Cash_Like,ATM,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000143,CUST00001,ACC000001,2024-02-12 03:35:48,187.51,Online Transfer,MER00063,"Mendez, Manning and Simon",Perezberg,GA,13339,US,Financial_Services,Loan Payment,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000144,CUST00001,ACC000001,2024-12-12 02:35:00,1096.55,Deposit,MER00039,"Chambers, Hall and Walker",Olivermouth,ID,10812,US,Financial_Services,Investment Broker,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000145,CUST00001,ACC000001,2023-11-17 15:49:16,-174.98,Refund,MER00081,"Watson, Hubbard and Khan",New Josephport,MN,34519,US,Utilities_Services,Electric Bill,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000146,CUST00001,ACC000001,2023-08-20 15:49:52,265.05,Online Transfer,MER00090,Dixon-Rodriguez,Mooneychester,IL,54982,US,Financial_Services,Loan Payment,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000147,CUST00001,ACC000001,2024-08-09 00:05:35,349.25,Purchase,MER00050,Myers-Smith,South Ashleyland,PA,57056,CA,Retail_General,Book Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000148,CUST00001,ACC000001,2024-11-30 10:13:20,409.84,Bill Pay,MER00062,Browning and Sons,New Daniel,NE,19015,CA,Financial_Services,Investment Broker,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000149,CUST00001,ACC000001,2023-09-24 09:19:42,1355.6,Deposit,MER00011,Webb-Aguilar,Port Donstad,VI,52468,CA,Retail_Specialty,Jewelry Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000151,CUST00001,ACC000001,2024-09-05 01:41:40,373.46,Cash Advance,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,True,Contactless,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000152,CUST00001,ACC000001,2024-10-12 04:20:06,172.46,ATM Withdrawal,MER00013,"Patterson, Brown and Pearson",North Jenniferburgh,KS,35860,CA,Travel,Car Rental,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000153,CUST00001,ACC000001,2024-11-13 21:51:41,-178.79,Refund,MER00098,Herrera Group,Pearsonfort,MA,89255,US,Cash_Like,ATM,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000154,CUST00001,ACC000001,2024-05-04 20:10:13,1565.27,Deposit,MER00023,"Waters, Crawford and Williams",Danielsfort,WY,27800,CA,Retail_General,Book Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000155,CUST00001,ACC000001,2023-08-10 05:41:06,114.12,Purchase,MER00068,"Bennett, Roman and Sanchez",Peterston,FM,28425,CA,Financial_Services,Investment Broker,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000156,CUST00001,ACC000001,2023-09-02 10:03:07,112.82,ATM Withdrawal,MER00061,Thomas-Richards,Jacobsfurt,MH,45030,CA,Utilities_Services,Restaurant,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000157,CUST00001,ACC000001,2024-10-26 01:04:26,159.46,Purchase,MER00008,"Nichols, Taylor and Peterson",Castilloberg,NE,42800,CA,Travel,Car Rental,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000158,CUST00001,ACC000001,2023-08-27 17:44:12,-39.75,Refund,MER00001,Holland-Todd,South Lisachester,NJ,90951,CA,Retail_General,Book Store,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000159,CUST00001,ACC000001,2024-09-20 03:03:57,-69.25,Refund,MER00005,White Group,Wallacehaven,AL,75195,CA,Retail_General,Department Store,USD,True,Contactless,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000161,CUST00001,ACC000001,2024-06-08 00:55:09,151.48,Purchase,MER00055,"Hernandez, Thomas and Franklin",South Kenneth,AZ,89567,CA,Travel,Hotel,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000162,CUST00001,ACC000001,2024-08-03 23:55:18,55.63,ATM Withdrawal,MER00060,Jennings and Sons,Webbville,MD,02571,US,Travel,Car Rental,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000163,CUST00001,ACC000001,2024-03-22 17:12:42,455.66,Cash Advance,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000164,CUST00001,ACC000001,2024-02-21 10:28:46,386.99,Bill Pay,MER00019,Cruz Inc,Port Stephanieborough,AK,18340,US,High_Risk,Dating Service,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000165,CUST00001,ACC000001,2024-03-02 20:38:31,-123.93,Refund,MER00067,King LLC,North Lisaburgh,AL,17662,US,Utilities_Services,Electric Bill,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000166,CUST00001,ACC000001,2024-01-15 22:49:52,115.13,Purchase,MER00021,Harrison Ltd,Virginiamouth,NM,90990,US,Retail_General,Grocery Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000167,CUST00001,ACC000001,2024-01-14 05:44:17,601.59,Online Transfer,MER00041,Howard-Dyer,Edwardchester,MP,89059,US,Retail_General,Book Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000168,CUST00001,ACC000001,2023-06-24 21:09:31,531.52,Deposit,MER00015,Day and Sons,North David,VA,20152,CA,Financial_Services,Bank Fees,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000169,CUST00001,ACC000001,2023-12-16 16:23:00,499.46,Bill Pay,MER00023,"Waters, Crawford and Williams",Danielsfort,WY,27800,CA,Retail_General,Book Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000170,CUST00001,ACC000001,2023-08-30 02:21:50,92.81,ATM Withdrawal,MER00094,Ray-White,Port Stephanie,PA,15392,US,Travel,Airline,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000171,CUST00001,ACC000001,2023-08-15 23:57:49,417.56,Purchase,MER00028,"Edwards, Moore and Valencia",Kennedyhaven,NJ,01100,US,Utilities_Services,Phone Bill,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000172,CUST00001,ACC000001,2023-10-30 08:34:19,236.44,Bill Pay,MER00090,Dixon-Rodriguez,Mooneychester,IL,54982,US,Financial_Services,Loan Payment,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000173,CUST00001,ACC000001,2024-12-18 21:34:18,-76.06,Refund,MER00012,Solis-Ferguson,Millerville,MP,40919,US,High_Risk,Dating Service,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000174,CUST00001,ACC000001,2023-12-26 12:41:28,344.3,Purchase,MER00072,"Wagner, Williams and Oneal",South Gerald,AR,98849,US,Retail_Specialty,Sporting Goods,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000175,CUST00001,ACC000001,2023-07-12 18:53:02,1305.81,Deposit,MER00045,"Winters, Torres and Poole",Katelynbury,UT,59975,US,High_Risk,Crypto Exchange,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000176,CUST00001,ACC000001,2024-05-03 03:05:55,51.84,Cash Advance,MER00050,Myers-Smith,South Ashleyland,PA,57056,CA,Retail_General,Book Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000177,CUST00001,ACC000001,2023-12-14 10:19:28,466.89,Bill Pay,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000178,CUST00001,ACC000001,2024-01-26 04:20:00,270.11,Bill Pay,MER00022,Roman LLC,Peterstad,MH,53979,CA,Utilities_Services,Mechanic,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000179,CUST00001,ACC000001,2024-09-29 14:30:14,409.64,Online Transfer,MER00072,"Wagner, Williams and Oneal",South Gerald,AR,98849,US,Retail_Specialty,Sporting Goods,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000180,CUST00001,ACC000001,2024-07-21 04:04:40,493.93,Online Transfer,MER00079,Levy Inc,Wilsonbury,KY,73983,US,Utilities_Services,Electric Bill,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000181,CUST00001,ACC000001,2023-09-12 17:44:43,494.17,Purchase,MER00001,Holland-Todd,South Lisachester,NJ,90951,CA,Retail_General,Book Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000182,CUST00001,ACC000001,2024-06-19 22:07:52,377.98,Purchase,MER00012,Solis-Ferguson,Millerville,MP,40919,US,High_Risk,Dating Service,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000183,CUST00001,ACC000001,2024-07-03 17:02:20,431.5,Cash Advance,MER00093,Weaver-Tucker,South Jessica,UT,10823,CA,Utilities_Services,Water Bill,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000184,CUST00001,ACC000001,2024-02-20 06:26:44,1211.26,Deposit,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000185,CUST00001,ACC000001,2024-05-31 23:34:43,1866.58,Deposit,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000186,CUST00001,ACC000001,2023-09-12 19:29:11,875.09,Deposit,MER00082,Fisher-Kennedy,Cooperfurt,GU,15559,US,Travel,Airline,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000187,CUST00001,ACC000001,2024-01-23 22:53:31,1847.73,Deposit,MER00026,"Brennan, Hunter and Buchanan",Lake Shelby,MI,86341,CA,Financial_Services,Investment Broker,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000188,CUST00001,ACC000001,2024-01-30 14:52:21,973.15,Online Transfer,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000189,CUST00001,ACC000001,2024-03-07 13:42:29,298.0,Cash Advance,MER00023,"Waters, Crawford and Williams",Danielsfort,WY,27800,CA,Retail_General,Book Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000190,CUST00001,ACC000001,2024-01-24 22:49:43,139.8,ATM Withdrawal,MER00090,Dixon-Rodriguez,Mooneychester,IL,54982,US,Financial_Services,Loan Payment,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000191,CUST00001,ACC000001,2024-11-18 10:14:58,1970.61,Deposit,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000192,CUST00001,ACC000001,2024-04-07 12:20:33,197.41,ATM Withdrawal,MER00065,Mejia LLC,New Willie,NV,64375,US,Retail_Specialty,Jewelry Store,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000193,CUST00001,ACC000001,2024-11-30 22:38:19,410.18,Purchase,MER00009,"Huff, James and Johnson",New Mike,WA,70257,US,Travel,Cruise Line,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000194,CUST00001,ACC000001,2023-12-28 08:49:08,438.83,Purchase,MER00075,"Singh, Jennings and Jones",Millschester,IN,54939,CA,Financial_Services,Loan Payment,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000195,CUST00001,ACC000001,2024-10-13 09:13:59,-120.89,Refund,MER00076,Young PLC,Lake Shawnafort,IA,97268,CA,Retail_Specialty,Electronics Store,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000196,CUST00001,ACC000001,2024-10-20 14:57:02,122.93,Bill Pay,MER00071,"Norris, Shelton and Evans",New Jenniferberg,IA,56070,CA,Financial_Services,Investment Broker,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000197,CUST00001,ACC000001,2024-12-30 09:38:58,478.84,Purchase,MER00047,Wright LLC,Davisberg,PR,11887,CA,Travel,Hotel,USD,False,E-commerce,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000198,CUST00001,ACC000001,2024-11-06 00:02:09,230.9,Cash Advance,MER00015,Day and Sons,North David,VA,20152,CA,Financial_Services,Bank Fees,USD,True,Swipe,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000199,CUST00001,ACC000001,2023-12-07 03:01:50,1538.53,Deposit,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Chip,456d1c619c4ae6f9,192.168.0.174,False,
TXN0000200,CUST00002,ACC000002,2024-02-12 05:53:38,166.12,ATM Withdrawal,MER00066,Ramos LLC,Melissaland,MN,26256,US,Retail_General,Grocery Store,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000201,CUST00002,ACC000002,2024-11-28 14:19:21,485.48,Bill Pay,MER00068,"Bennett, Roman and Sanchez",Peterston,FM,28425,CA,Financial_Services,Investment Broker,USD,True,Contactless,d91df8948188406e,192.168.0.8,False,
TXN0000202,CUST00002,ACC000002,2024-02-13 04:12:50,242.19,Cash Advance,MER00004,"Pena, Koch and Casey",South Sandra,HI,78111,US,Cash_Like,ATM,USD,False,E-commerce,d91df8948188406e,192.168.0.8,False,
TXN0000203,CUST00002,ACC000002,2024-12-19 20:16:30,145.17,Bill Pay,MER00020,Floyd-Conway,Taylorshire,NV,48143,CA,Cash_Like,Money Order,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000204,CUST00002,ACC000002,2024-05-16 10:01:43,292.52,Deposit,MER00052,Collins Inc,Jennifershire,ND,19223,CA,Financial_Services,Loan Payment,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000205,CUST00002,ACC000002,2024-08-15 07:45:47,226.6,Bill Pay,MER00014,"Padilla, White and Gould",Baileymouth,AR,82612,US,High_Risk,Online Gambling,USD,False,E-commerce,d91df8948188406e,192.168.0.8,False,
TXN0000206,CUST00002,ACC000002,2024-07-25 14:25:22,981.5,Deposit,MER00009,"Huff, James and Johnson",New Mike,WA,70257,US,Travel,Cruise Line,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000207,CUST00002,ACC000002,2024-10-10 05:45:55,1767.63,Deposit,MER00067,King LLC,North Lisaburgh,AL,17662,US,Utilities_Services,Electric Bill,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000208,CUST00002,ACC000002,2024-01-30 19:50:14,712.61,Online Transfer,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Swipe,d91df8948188406e,192.168.0.8,False,
TXN0000209,CUST00002,ACC000002,2024-05-08 06:10:51,120.14,Bill Pay,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,False,E-commerce,d91df8948188406e,192.168.0.8,False,
TXN0000210,CUST00002,ACC000002,2023-10-29 02:20:55,469.64,Purchase,MER00023,"Waters, Crawford and Williams",Danielsfort,WY,27800,CA,Retail_General,Book Store,USD,False,E-commerce,d91df8948188406e,192.168.0.8,False,
TXN0000211,CUST00002,ACC000002,2024-07-23 02:25:46,439.49,Bill Pay,MER00072,"Wagner, Williams and Oneal",South Gerald,AR,98849,US,Retail_Specialty,Sporting Goods,USD,True,Swipe,d91df8948188406e,192.168.0.8,False,
TXN0000212,CUST00002,ACC000002,2024-01-27 18:37:43,491.45,Bill Pay,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,False,E-commerce,d91df8948188406e,192.168.0.8,False,
TXN0000213,CUST00002,ACC000002,2024-08-20 18:32:51,-38.67,Refund,MER00053,Rocha Ltd,Alexanderville,HI,28722,US,Retail_Specialty,Electronics Store,USD,False,E-commerce,d91df8948188406e,192.168.0.8,False,
TXN0000214,CUST00002,ACC000002,2024-01-22 23:28:45,1314.47,Deposit,MER00021,Harrison Ltd,Virginiamouth,NM,90990,US,Retail_General,Grocery Store,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000215,CUST00002,ACC000002,2023-11-04 12:39:46,809.39,Deposit,MER00091,Mendoza-Skinner,Edwardsside,OK,51291,US,High_Risk,Foreign Exchange Dealer,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000216,CUST00002,ACC000002,2023-11-23 05:06:55,-192.1,Refund,MER00099,Fox-Daniel,Marissafort,MH,37838,CA,Cash_Like,Money Order,USD,True,Contactless,d91df8948188406e,192.168.0.8,False,
TXN0000217,CUST00002,ACC000002,2023-11-29 00:24:35,409.9,Purchase,MER00088,Blackwell-Thompson,Harrisborough,AL,39410,CA,Travel,Car Rental,USD,False,E-commerce,d91df8948188406e,192.168.0.8,False,
TXN0000218,CUST00002,ACC000002,2023-12-13 07:43:26,301.0,Bill Pay,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,True,Contactless,d91df8948188406e,192.168.0.8,False,
TXN0000219,CUST00002,ACC000002,2024-05-04 08:02:01,129.93,Cash Advance,MER00006,"Watts, West and Sanders",Mayomouth,GA,25045,CA,Financial_Services,Loan Payment,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000220,CUST00002,ACC000002,2023-12-24 03:13:11,119.34,Cash Advance,MER00041,Howard-Dyer,Edwardchester,MP,89059,US,Retail_General,Book Store,USD,True,Contactless,d91df8948188406e,192.168.0.8,False,
TXN0000221,CUST00002,ACC000002,2024-12-21 21:21:31,1539.37,Deposit,MER00078,Williams LLC,North Jonathan,VT,13571,US,Travel,Car Rental,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
TXN0000222,CUST00002,ACC000002,2024-08-03 15:13:50,288.62,Cash Advance,MER00025,James-Patterson,Gomezhaven,ID,87828,US,Utilities_Services,Electric Bill,USD,True,Contactless,d91df8948188406e,192.168.0.8,False,
TXN0000223,CUST00002,ACC000002,2024-12-25 11:52:30,205.42,Cash Advance,MER00042,Escobar-Drake,Danielton,NC,48142,CA,Cash_Like,Prepaid Card Load,USD,True,Chip,d91df8948188406e,192.168.0.8,False,
